model,text,text_hash,predicted_label,predicted_score,all_labels,all_scores,status
facebook_bart,DYSPEPIA,4c2a7bcf28fe34dd6083f925c70517ed,low severity,0.26245415210723877,"['low severity', 'high severity', 'medium severity', 'critical', 'moderate severity']","[0.26245415210723877, 0.22059306502342224, 0.20043475925922394, 0.18287402391433716, 0.1336440145969391]",success
facebook_bart,SEQUELAE OF PROLONGED INTUBATION -.,0f411d5bb4555572bcf97fe88a2e2c1b,critical,0.3124866187572479,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3124866187572479, 0.23852835595607758, 0.18934771418571472, 0.17436820268630981, 0.08526915311813354]",success
facebook_bart,ACHALASIA,84272e7af27ae0ea5ddb72e75b7ee87f,critical,0.3447111248970032,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3447111248970032, 0.22250725328922272, 0.2017505168914795, 0.14911450445652008, 0.08191665261983871]",success
facebook_bart,GER DISEASE,74ec3a62431113641d2319fe86818f4e,high severity,0.40752652287483215,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.40752652287483215, 0.32714083790779114, 0.12028580158948898, 0.08356720209121704, 0.06147967278957367]",success
facebook_bart,TRIGGER FINGERS,ba5c68f63aee8a045b8c7c3ac31a6bbf,critical,0.3587341904640198,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3587341904640198, 0.3484024405479431, 0.14252817630767822, 0.09377501904964447, 0.056560222059488297]",success
facebook_bart,RIGHT TIBIA OSTEOMYELITIS,00746d936262e0d57f0c8b6df0084642,high severity,0.5095610618591309,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.5095610618591309, 0.164747953414917, 0.13272130489349365, 0.10236525535583496, 0.09060443192720413]",success
facebook_bart,INSTABILITY OF THE M.T.F.,015e2129ae67b40a111a8e9d00e62187,critical,0.356941282749176,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.356941282749176, 0.22849620878696442, 0.19757957756519318, 0.1526840180158615, 0.06429895758628845]",success
facebook_bart,LINGUAL FRENUM,91db4469b9e5e68636dc9612a7d6ba79,medium severity,0.3718562126159668,"['medium severity', 'moderate severity', 'critical', 'low severity', 'high severity']","[0.3718562126159668, 0.2299540638923645, 0.18860864639282227, 0.1487475335597992, 0.06083352863788605]",success
facebook_bart,ACHILLES TENDON INJURY,0d7314f0a4f5c04fb89cf4e4099a0a09,high severity,0.7029208540916443,"['high severity', 'medium severity', 'critical', 'low severity', 'moderate severity']","[0.7029208540916443, 0.11533655971288681, 0.0964215025305748, 0.04724711552262306, 0.03807392343878746]",success
facebook_bart,MELANOCYTIC NEVUS RIGHT FOOT,cd249057589691ff730bc99c13ca6e40,high severity,0.34797292947769165,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.34797292947769165, 0.23898561298847198, 0.20259949564933777, 0.18081022799015045, 0.02963167056441307]",success
facebook_bart,BILATERAL HALLUX VALGUS,d49875481acbb89a573d8f28ad69f554,medium severity,0.3965505361557007,"['medium severity', 'high severity', 'moderate severity', 'critical', 'low severity']","[0.3965505361557007, 0.22781093418598175, 0.16922864317893982, 0.13895392417907715, 0.06745591014623642]",success
facebook_bart,MASS IN RIGHT FOREARM,49b4078c7fd10b42ae71a324998f1804,high severity,0.6033861637115479,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.6033861637115479, 0.19535644352436066, 0.1342824548482895, 0.052736736834049225, 0.014238175004720688]",success
facebook_bart,DISC HERNIATION L3-L4,ecdbe07789f8fe53c2bf9c8ea3e2cd99,low severity,0.3000961244106293,"['low severity', 'medium severity', 'critical', 'moderate severity', 'high severity']","[0.3000961244106293, 0.2848778963088989, 0.16156575083732605, 0.1464191973209381, 0.10704100131988525]",success
facebook_bart,RECTAL BLEEDING ON STUDY,a5a75f1e53b4662fec6f7d74e82d824e,high severity,0.45237013697624207,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.45237013697624207, 0.32493582367897034, 0.09827324748039246, 0.08011428266763687, 0.04430650174617767]",success
facebook_bart,GONADAL VENOUS INSUFFICIENCY,0af9d8df1a2a7f2d94ee183330f40563,low severity,0.6274336576461792,"['low severity', 'high severity', 'medium severity', 'moderate severity', 'critical']","[0.6274336576461792, 0.21855176985263824, 0.0687052458524704, 0.04902956634759903, 0.036279741674661636]",success
facebook_bart,UTI,da27879e30558b04b126a78b69684334,critical,0.3041559159755707,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.3041559159755707, 0.24116593599319458, 0.1910393089056015, 0.13855253159999847, 0.12508632242679596]",success
facebook_bart,RIGHT UNDESCENT TESTICLE,e07e0ad733490a6d793f564d5ad10abf,low severity,0.8703742623329163,"['low severity', 'moderate severity', 'medium severity', 'critical', 'high severity']","[0.8703742623329163, 0.07802554965019226, 0.033982910215854645, 0.00898220855742693, 0.008634977042675018]",success
facebook_bart,CHOLECYST LITHIASIS,3fdd1b1a8485a3d525ff218516fd9d97,high severity,0.40388429164886475,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.40388429164886475, 0.26848357915878296, 0.16306599974632263, 0.10239003598690033, 0.062176089733839035]",success
facebook_bart,BASE CELLULAR CA SKIN FACE,81d0c5dedb2bcc8be2e7631667907244,critical,0.3519168496131897,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3519168496131897, 0.21622641384601593, 0.17615906894207, 0.15885691344738007, 0.09684066474437714]",success
facebook_bart,UNDESCENDED TESTICLE,b062283572efc4bc2161daaaaf46e773,low severity,0.9550806283950806,"['low severity', 'medium severity', 'moderate severity', 'high severity', 'critical']","[0.9550806283950806, 0.016334591433405876, 0.01632275991141796, 0.007547273766249418, 0.004714773967862129]",success
facebook_bart,POP ASTROCYTOMA,1789d37c9c40d489b8f3a6e9e20e5211,critical,0.3035247027873993,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3035247027873993, 0.2479785829782486, 0.21168944239616394, 0.13154184818267822, 0.10526539385318756]",success
facebook_bart,CROPNIC COUGH.,356d9575f2bf2ca3d3b3f1c89bbc37e5,critical,0.5591580867767334,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.5591580867767334, 0.19941668212413788, 0.11168263852596283, 0.0653223991394043, 0.06442021578550339]",success
facebook_bart,ACUTE APPENDICITIS.,a6a06d8d4cea6ee7d4a61caf1237ab8d,high severity,0.4435870945453644,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.4435870945453644, 0.33605146408081055, 0.10353885591030121, 0.08004643768072128, 0.03677608445286751]",success
facebook_bart,HYPERTROPHY OF ADENOIDS AND ORNETS.,0f57f3d5156f4f545f878f95fd12f499,high severity,0.8531773686408997,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.8531773686408997, 0.07932823151350021, 0.03653085604310036, 0.01867719180881977, 0.012286401353776455]",success
facebook_bart,BILATERAL METATARSALGIA BY METATARSUS PLUES 2-3-4 BILATERAL,54f1797d53ff2c2b8e760b6805596510,high severity,0.3525054156780243,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3525054156780243, 0.30686184763908386, 0.19745762646198273, 0.08027970045804977, 0.06289536505937576]",success
facebook_bart,CHRONIC DIARRHEA,a6cddd09df6ac6d5d51a596d8aa1b04d,high severity,0.5307705998420715,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5307705998420715, 0.425374299287796, 0.020460478961467743, 0.013039568439126015, 0.010355080477893353]",success
facebook_bart,SD CARPAL TUNNEL,0d604279553113881f56c59ef06da94b,critical,0.33662205934524536,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.33662205934524536, 0.22032280266284943, 0.19262243807315826, 0.1321507692337036, 0.11828190088272095]",success
facebook_bart,G2P0 EMB TO TERM,9aab28056d95572daba1c4ee35398601,moderate severity,0.6461661458015442,"['moderate severity', 'medium severity', 'low severity', 'critical', 'high severity']","[0.6461661458015442, 0.14975903928279877, 0.10665720701217651, 0.059786614030599594, 0.03763092681765556]",success
facebook_bart,FISTULECTOMY AND HEMORRHOIDECTOMY,f34a8a2f6e8769605ff54c1b5f29f802,high severity,0.43689289689064026,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.43689289689064026, 0.25722211599349976, 0.15236297249794006, 0.09097089618444443, 0.06255103647708893]",success
facebook_bart,EYELID PTOSIS,80d5ae0acb614e0179793e058892d94a,high severity,0.4043741226196289,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.4043741226196289, 0.2305411398410797, 0.18757344782352448, 0.12682761251926422, 0.05068362504243851]",success
facebook_bart,REDUNDANT BRAKE,f469d775de629882a44d4777dbcab27c,high severity,0.7879181504249573,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.7879181504249573, 0.092487633228302, 0.08888939768075943, 0.017731204628944397, 0.012973602861166]",success
facebook_bart,BILATERAL CATARACT,4254f8b1398b617889a1fa682163cd99,medium severity,0.3863389492034912,"['medium severity', 'moderate severity', 'low severity', 'high severity', 'critical']","[0.3863389492034912, 0.30554017424583435, 0.11267118901014328, 0.10068804770708084, 0.0947616696357727]",success
facebook_bart,SEPTAL DEVIATION,403a2eba231f3151c818c4edc21a76b5,high severity,0.429511159658432,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.429511159658432, 0.22418849170207977, 0.14867474138736725, 0.12947863340377808, 0.06814691424369812]",success
facebook_bart,G2C1 EAT,c98310be40d2a584a7997e67df5ab52b,medium severity,0.2983262836933136,"['medium severity', 'high severity', 'critical', 'low severity', 'moderate severity']","[0.2983262836933136, 0.23864705860614777, 0.18158723413944244, 0.14090228080749512, 0.1405370980501175]",success
facebook_bart,CARPAL TUNNEL SYNDROME,30997cec6f515d0e5090941099f16585,critical,0.4082311987876892,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4082311987876892, 0.2872905433177948, 0.15973974764347076, 0.08629950135946274, 0.058438993990421295]",success
facebook_bart,"NEUROSENSORY HEARING HEARING, WITHOUT OTHER SPECIFICATIONS",a3697a460b2a458a077783704e9fad72,moderate severity,0.2587662935256958,"['moderate severity', 'low severity', 'medium severity', 'critical', 'high severity']","[0.2587662935256958, 0.24474692344665527, 0.23905274271965027, 0.1387106478214264, 0.11872338503599167]",success
facebook_bart,BILATERAL VARICOCELE,14e73b3bba54152b9ff0ee6b84ebd218,moderate severity,0.3373413383960724,"['moderate severity', 'low severity', 'medium severity', 'high severity', 'critical']","[0.3373413383960724, 0.3020864427089691, 0.1721770316362381, 0.11361410468816757, 0.07478106766939163]",success
facebook_bart,ANEMIA IN STUDY,9f5b76a180f007ca73360dc54bf43159,high severity,0.3626744747161865,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.3626744747161865, 0.21160730719566345, 0.16426074504852295, 0.14458653330802917, 0.11687090992927551]",success
facebook_bart,ANAL CONDYLOMAS.,33de989950f09e14a872854844de0244,critical,0.2859158217906952,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.2859158217906952, 0.2452903389930725, 0.1849711388349533, 0.14626061916351318, 0.13756200671195984]",success
facebook_bart,GYNECOMASTIA,155c8a45432f67028d9e776307f1a24f,critical,0.30854374170303345,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.30854374170303345, 0.21748805046081543, 0.2053435742855072, 0.16643716394901276, 0.10218742489814758]",success
facebook_bart,DENTAL SEPTIC FOCUS,241e1d5a0970d45a36b2a57089986ad9,critical,0.4007209241390228,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4007209241390228, 0.22820743918418884, 0.16434238851070404, 0.11800965666770935, 0.08871958404779434]",success
facebook_bart,"LEFT RETINAL TUMOR, IMPLANTABLE CATHETER",9b97c5b7dfb813e9b4b3f44390898a2c,high severity,0.34092721343040466,"['high severity', 'critical', 'moderate severity', 'medium severity', 'low severity']","[0.34092721343040466, 0.20878589153289795, 0.19820091128349304, 0.16430383920669556, 0.08778209984302521]",success
facebook_bart,HYDROSALPINX,ca0684667be385f54e8de835b48b5af2,high severity,0.5986697673797607,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5986697673797607, 0.14332197606563568, 0.13480228185653687, 0.06424868106842041, 0.058957308530807495]",success
facebook_bart,LOWER MAXILLARY PERIPROSTHETIC INFLAMMATION,f813d09d51024615f43021942b604b22,low severity,0.547818660736084,"['low severity', 'moderate severity', 'medium severity', 'critical', 'high severity']","[0.547818660736084, 0.19753910601139069, 0.15184836089611053, 0.08226615935564041, 0.02052779495716095]",success
facebook_bart,LEFT EYE PALPEBRAL TUMOR,ab43235d83ed11a2203016751a68ee66,high severity,0.3249061107635498,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3249061107635498, 0.24422265589237213, 0.20870010554790497, 0.14590993523597717, 0.07626121491193771]",success
facebook_bart,MEDIAL MENISCUS INJURY LEFT KNEE,5de28563a182cdd6790274c6694a9dc7,medium severity,0.3927401900291443,"['medium severity', 'high severity', 'moderate severity', 'low severity', 'critical']","[0.3927401900291443, 0.230849951505661, 0.18256941437721252, 0.11044549196958542, 0.08339491486549377]",success
facebook_bart,RIGHT EYE TUMOR,166d5ec235327eaac2dd233a27206166,high severity,0.36039888858795166,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.36039888858795166, 0.33975252509117126, 0.14818845689296722, 0.08823619782924652, 0.06342390924692154]",success
facebook_bart,POP CADAVERAL KIDNEY TRANSPLANTATION,a657254b46d561a38b51ba88fe1362d5,critical,0.38232770562171936,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.38232770562171936, 0.26741257309913635, 0.15308260917663574, 0.12504826486110687, 0.07212886214256287]",success
facebook_bart,SPINE TRAUMA,e9c180ba91df09880a502a4146d74f0e,critical,0.332631915807724,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.332631915807724, 0.26413023471832275, 0.20168855786323547, 0.11969523876905441, 0.08185406774282455]",success
facebook_bart,Cleft PALATE,1c742c84a6067d1d59ffe0001bd1a3d6,low severity,0.4350121319293976,"['low severity', 'moderate severity', 'medium severity', 'critical', 'high severity']","[0.4350121319293976, 0.34941789507865906, 0.18215875327587128, 0.018448758870363235, 0.014962461777031422]",success
facebook_bart,BILATERAL Cleft LIP.,985eabbf88235f79fa7d6aa55fc5fb7c,moderate severity,0.37017133831977844,"['moderate severity', 'medium severity', 'low severity', 'high severity', 'critical']","[0.37017133831977844, 0.34937044978141785, 0.20537973940372467, 0.042741600424051285, 0.032336898148059845]",success
facebook_bart,CRACKING AND SHOVING,605ff4206fe38bea49b34f443ccc54bb,high severity,0.4020783603191376,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.4020783603191376, 0.3460122048854828, 0.13229809701442719, 0.07181120663881302, 0.04780018329620361]",success
facebook_bart,EARLY UBERTAD,c1537f44550fda3edf8416ebd7e74afc,high severity,0.3292616009712219,"['high severity', 'medium severity', 'critical', 'low severity', 'moderate severity']","[0.3292616009712219, 0.25824034214019775, 0.1662852168083191, 0.15562601387500763, 0.090586818754673]",success
facebook_bart,MEDIASTINAL MASS,a0bfca01c4b6a92bd3dece10e6ed0bb9,high severity,0.50932377576828,"['high severity', 'moderate severity', 'medium severity', 'critical', 'low severity']","[0.50932377576828, 0.29587849974632263, 0.12300921976566315, 0.06615562736988068, 0.005632943473756313]",success
facebook_bart,TUMOR IN FRONTAL BONE,ce8e37616f4b0ef061bb34dc04cb526b,high severity,0.39407670497894287,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.39407670497894287, 0.29405349493026733, 0.14872804284095764, 0.09886020421981812, 0.06428161263465881]",success
facebook_bart,TIBIAL EPILO FRACTURE,8a24102a6b20f015dda102e5a6b79a6f,high severity,0.7794243693351746,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.7794243693351746, 0.12428784370422363, 0.03781601041555405, 0.03504950553178787, 0.023422272875905037]",success
facebook_bart,GANGLION TENOSYNOVITIS,4638d053e12a248da30f88ff330f5958,high severity,0.5867283940315247,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5867283940315247, 0.18540292978286743, 0.11304129660129547, 0.06579754501581192, 0.049029815942049026]",success
facebook_bart,CBC LIP,02c4bb053e90287371364a4d3fbccdc7,low severity,0.24906253814697266,"['low severity', 'medium severity', 'critical', 'moderate severity', 'high severity']","[0.24906253814697266, 0.2330315262079239, 0.20878064632415771, 0.17936712503433228, 0.12975819408893585]",success
facebook_bart,GASTROESOPHAGEAL REFUGE,f0f3a927e21058e6356ea0542029e72f,high severity,0.3548552691936493,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3548552691936493, 0.3286379873752594, 0.15358145534992218, 0.09175797551870346, 0.07116729021072388]",success
facebook_bart,POP FX M SUP LEFT,4660c7078b06bb6a66fe4250873096d8,critical,0.3065029978752136,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3065029978752136, 0.24273724853992462, 0.22391323745250702, 0.1202327087521553, 0.10661377757787704]",success
facebook_bart,NEUROMAS OF AMPUTATED STUMMP,4173fc980feebc773ab46701e1bb071a,critical,0.283069372177124,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.283069372177124, 0.24548271298408508, 0.2219119369983673, 0.1759641468524933, 0.07357184588909149]",success
facebook_bart,POP OSTEOS FX RIGHT HAND,a59a0f189f35b78fac6486fbc85a9581,critical,0.379451721906662,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.379451721906662, 0.17641232907772064, 0.16092152893543243, 0.15977780520915985, 0.12343662977218628]",success
facebook_bart,SQUAMOCELLULAR CA LOWER LIP,32f93c59d5f6753a81dc01542fbda05e,low severity,0.270265132188797,"['low severity', 'medium severity', 'critical', 'moderate severity', 'high severity']","[0.270265132188797, 0.22956813871860504, 0.20398418605327606, 0.17987100780010223, 0.11631155759096146]",success
facebook_bart,LEFT VARUUS EQUINUS,d1c249dae1fa95a7d478e812a9d17e05,moderate severity,0.5175886154174805,"['moderate severity', 'medium severity', 'low severity', 'high severity', 'critical']","[0.5175886154174805, 0.2124822437763214, 0.18337510526180267, 0.045849695801734924, 0.04070434346795082]",success
facebook_bart,GOLD ANTRAL FISTULA,d078462c93d5f0c8ac65d550e8b4aeb8,high severity,0.35972341895103455,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.35972341895103455, 0.30888161063194275, 0.1336403638124466, 0.13030406832695007, 0.06745057553052902]",success
facebook_bart,BREAST NODULE ENF FIBROCYSTIC,5445d9a08112e26d57e0f51416987dda,critical,0.37107792496681213,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.37107792496681213, 0.22321340441703796, 0.19664832949638367, 0.11947009712457657, 0.08959025889635086]",success
facebook_bart,SEIZURES,afe4226099a8cf67766260cf9714b09e,high severity,0.39007335901260376,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.39007335901260376, 0.3405606746673584, 0.12085758149623871, 0.08814073354005814, 0.06036758795380592]",success
facebook_bart,TYMPAN PERFORATION,61e3013bac998052e13f190116ba59af,critical,0.33430537581443787,"['critical', 'medium severity', 'moderate severity', 'low severity', 'high severity']","[0.33430537581443787, 0.21452538669109344, 0.18629615008831024, 0.14465095102787018, 0.12022214382886887]",success
facebook_bart,GASTROINTESTINAL SYMPTOMS,6958f1134e41ebf440db4307d4b56726,high severity,0.28090590238571167,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.28090590238571167, 0.23981140553951263, 0.1664997935295105, 0.1594008505344391, 0.1533820480108261]",success
facebook_bart,LOWER LEFT EYELID TUMOR,a941d5521934896453ffcb9bddb7c952,low severity,0.7200206518173218,"['low severity', 'medium severity', 'critical', 'moderate severity', 'high severity']","[0.7200206518173218, 0.10133669525384903, 0.08004288375377655, 0.06397745013237, 0.034622251987457275]",success
facebook_bart,CLAVICLE FRACTURE,638199fbaa9618494b6af0c696dcfbf5,critical,0.45258691906929016,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.45258691906929016, 0.1900268942117691, 0.16047817468643188, 0.11875468492507935, 0.07815336436033249]",success
facebook_bart,LEFT HIP INJURY,407112c5df7020b02249e626ad874144,high severity,0.3511751592159271,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.3511751592159271, 0.21046142280101776, 0.1795918196439743, 0.13029028475284576, 0.12848131358623505]",success
facebook_bart,NASAL DEFORMITY,5d8923b799a957325fb9b5b2e8731d2b,critical,0.3225177228450775,"['critical', 'high severity', 'low severity', 'medium severity', 'moderate severity']","[0.3225177228450775, 0.29224693775177, 0.1979123204946518, 0.11513037234544754, 0.07219258695840836]",success
facebook_bart,LIVE DONOR KIDNEY TX,992286cba701e6107b1d91929d8ea269,critical,0.346866637468338,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.346866637468338, 0.20238910615444183, 0.19842751324176788, 0.13677047193050385, 0.11554627865552902]",success
facebook_bart,OTOSCLEROSIS OD.,0ce971bd8cce50bc59fcc476993af908,low severity,0.546383798122406,"['low severity', 'high severity', 'medium severity', 'critical', 'moderate severity']","[0.546383798122406, 0.20488621294498444, 0.13850386440753937, 0.07482074201107025, 0.03540530800819397]",success
facebook_bart,TENOSYNOVITIS OF THE RIGHT WRIST,b34d478ed8b26daddf8805cfcfc4fd23,high severity,0.51697838306427,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.51697838306427, 0.32465970516204834, 0.0644192025065422, 0.059895459562540054, 0.0340472087264061]",success
facebook_bart,SUSPECTED PARKINSON,5f113f6fcfb1b7670fa8b189155a7ee4,high severity,0.40840670466423035,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.40840670466423035, 0.2990982234477997, 0.192404642701149, 0.06110166013240814, 0.03898876532912254]",success
facebook_bart,FEMUR SHORTENING,7425b7a11151fdbcd86bb4643b9a3a67,high severity,0.31896495819091797,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.31896495819091797, 0.3027811646461487, 0.16631853580474854, 0.10717430710792542, 0.10476104170084]",success
facebook_bart,CA SKIN,f9c77be50a98adbf5db5d8be45260afe,critical,0.2879858911037445,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.2879858911037445, 0.23687511682510376, 0.21115902066230774, 0.15082372725009918, 0.1131562814116478]",success
facebook_bart,COMPLEX RIGHT KNEE INJURY,54292f429c896facbf1bbb91b839da06,high severity,0.7141807079315186,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.7141807079315186, 0.16499567031860352, 0.06479009985923767, 0.03713636472821236, 0.018897151574492455]",success
facebook_bart,MAXILLOFACIAL SURGERY,a61faff3dde50cda9f0023d02e6d502c,high severity,0.8263020515441895,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.8263020515441895, 0.10711390525102615, 0.02733851596713066, 0.02015821635723114, 0.019087379798293114]",success
facebook_bart,CLEFT LIP AND PALATE,5124ff22be849bfbe3376716807b231a,critical,0.3922007381916046,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3922007381916046, 0.24882394075393677, 0.14595745503902435, 0.12804082036018372, 0.08497704565525055]",success
facebook_bart,RIGHT FRONT SQUAMOCELLULAR CA.,38c150c13f8c8a0f1f0772ac75700c19,critical,0.35982683300971985,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.35982683300971985, 0.20285819470882416, 0.18230748176574707, 0.15976066887378693, 0.09524685889482498]",success
facebook_bart,CORNETAL HYPETTROPHY,05dc24c280cd96bd12e13eaca54ca34b,high severity,0.5068169236183167,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5068169236183167, 0.285041481256485, 0.10744181275367737, 0.06063295155763626, 0.04006680101156235]",success
facebook_bart,ESOPHAGITIS.,d6eef8e3ebb07600325b0d4a0afd161f,high severity,0.28058353066444397,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.28058353066444397, 0.20850393176078796, 0.19014690816402435, 0.1651592254638672, 0.15560634434223175]",success
facebook_bart,HAND BONE FRACTURE,f1f61aaf2b8af6a0e7bbe4a5c6a7a5f8,critical,0.3824404776096344,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3824404776096344, 0.21255627274513245, 0.18483145534992218, 0.13988323509693146, 0.08028855174779892]",success
facebook_bart,ANXIETY DISORDER,7cf3e3f18370675e6f18914f27396659,high severity,0.3192731440067291,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3192731440067291, 0.30827078223228455, 0.18448126316070557, 0.1141958087682724, 0.07377903163433075]",success
facebook_bart,"PHIMOSIS, POSTERIOR URETHRAL VALVES.",32f125616fe7d6acbcc6e52a06e9f98d,low severity,0.47581347823143005,"['low severity', 'moderate severity', 'medium severity', 'critical', 'high severity']","[0.47581347823143005, 0.3868955969810486, 0.09752751886844635, 0.030363578349351883, 0.009399852715432644]",success
facebook_bart,CA COLON,55b1eb927aae09c4d4813de1cef0edbd,critical,0.3259265124797821,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3259265124797821, 0.23228786885738373, 0.18443234264850616, 0.16287338733673096, 0.09447988867759705]",success
facebook_bart,HANDS HYPERHYDROSIS,f7b3fc2f9a483242f80b4a433821403b,high severity,0.6934621930122375,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.6934621930122375, 0.133089080452919, 0.08197751641273499, 0.046200335025787354, 0.04527083784341812]",success
facebook_bart,LEFT HAND TUMOR,dc3490fad9cfb906139ee3ff4eb8479a,high severity,0.35487470030784607,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.35487470030784607, 0.29931673407554626, 0.15805655717849731, 0.10459811240434647, 0.0831538587808609]",success
facebook_bart,GER-ESOPHAGITIS?,5745795401d41ae4a9b560d4fd44a584,high severity,0.4013568162918091,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.4013568162918091, 0.28041496872901917, 0.13552260398864746, 0.13118208944797516, 0.05152353271842003]",success
facebook_bart,TONSILLA TUMOR,52c53c8fc9914a5933c1108ae46663fa,high severity,0.7439042329788208,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.7439042329788208, 0.1723390370607376, 0.03653596714138985, 0.030236536636948586, 0.01698426716029644]",success
facebook_bart,ANTERIOR CRUCIATED LIGAMENT RUPTURE,681bb4beb3845bb01c7c6e6929cd2c4b,critical,0.41652363538742065,"['critical', 'high severity', 'moderate severity', 'medium severity', 'low severity']","[0.41652363538742065, 0.3828268349170685, 0.10266672074794769, 0.05159042030572891, 0.046392377465963364]",success
facebook_bart,ABDOMINAL EVENTRATION,e26ac2f63826995e23ca0919dca97866,high severity,0.7677372097969055,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.7677372097969055, 0.17963281273841858, 0.02103230729699135, 0.017006766051054, 0.014590908773243427]",success
facebook_bart,ABDOMINAL PAIN-GER,e8daad45d3d892878b725ea31964b5a1,high severity,0.4785290062427521,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.4785290062427521, 0.17948374152183533, 0.15579818189144135, 0.09384645521640778, 0.09234269708395004]",success
facebook_bart,LEFT HAND CARPAL TUNNEL,1ca843a710f18ecd12ab56b65b287d25,critical,0.39894095063209534,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.39894095063209534, 0.19039541482925415, 0.17704717814922333, 0.13188444077968597, 0.101732037961483]",success
